#AfcsOn,AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,BaroA,COM1,COM2,CRS,E1 CHT1,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 MAP,E1 OilP,E1 OilT,E1 RPM,E2 CHT1,E2 EGT Variance,E2 EGT1,E2 EGT2,E2 EGT3,E2 EGT4,E2 FFlow,E2 MAP,E2 OilP,E2 OilT,E2 RPM,FQtyL,FQtyR,GndSpd,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV1,NAV2,NormAc,OAT,PichC,Pitch,Roll,RollC,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd
#bool,ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,gals,gals,kt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,MHz,G,deg C,deg,deg,deg,deg,kt,gals,deg,volts,mt,fpm,fpm,deg,kt
1.0,5632.0,6211.8,6396.6,6485.9,140.69999999999982,0.6,29.84,122.85,124.575,116.9,383.85,74.42000000000007,1516.03,1552.44,1512.78,1478.02,9.56,23.44,74.99,165.37,2539.3,387.89,178.01999999999998,1331.04,1509.06,1375.22,1435.94,11.01,23.67,74.26,173.77,2547.1,38.05,38.45,99.16,NaN,359.0,10.5,11.0,104.56,-0.01,48.3524666,-96.7719193,2.8,109.15,109.1,0.0,13.5,5.7,5.62,0.87,0.8,117.0,76.5,9.4,27.9,13.0,767.69,759.8,-42.6,26.88
1.0,5645.0,6222.8,6408.8,6498.1,137.70000000000073,0.7,29.84,122.85,124.575,116.9,384.28,76.39999999999986,1515.11,1553.58,1515.9,1477.18,9.47,23.47,75.04,165.39,2533.5,388.32,173.05999999999995,1334.68,1507.74,1374.96,1434.71,10.99,23.71,73.87,173.8,2550.9,38.05,38.53,99.23,NaN,359.0,10.5,10.0,104.6,-0.0,48.3529167,-96.7717667,2.8,109.15,109.1,-0.01,13.5,5.6,5.6,0.8,0.7,117.0,76.58,9.4,27.9,13.0,739.64,748.0,-42.4,26.89
1.0,5657.0,6234.8,6421.1,6510.4,134.89999999999964,0.6,29.84,122.85,124.575,116.9,384.75,76.63999999999987,1516.19,1553.6,1516.84,1476.96,9.46,23.51,75.01,165.55,2530.6,388.8,172.82999999999993,1335.99,1508.82,1374.67,1434.48,10.89,23.76,73.75,173.88,2549.6,37.96,38.58,99.31,NaN,358.9,10.5,10.0,104.64,-0.01,48.3533669,-96.7716217,2.8,109.15,109.1,-0.01,13.5,5.6,5.57,0.56,0.7,117.0,76.53999999999999,9.4,27.9,13.0,721.3,740.2,-42.3,26.9
1.0,5669.0,6247.8,6433.4,6522.7,132.5,0.7,29.84,122.85,124.575,116.9,385.17,76.3900000000001,1515.86,1554.73,1517.83,1478.34,9.47,23.54,75.15,165.69,2535.2,389.3,174.0,1335.93,1509.93,1373.96,1435.8,10.89,23.78,73.85,173.87,2550.5,37.94,38.59,99.37,NaN,358.9,10.5,11.0,104.67,-0.02,48.353817,-96.7714844,2.8,109.15,109.1,0.0,13.5,5.6,5.55,0.76,0.8,117.0,76.53,9.4,27.9,13.0,716.94,736.2,-42.1,26.91
1.0,5682.0,6258.8,6445.6,6535.0,130.60000000000036,0.7,29.84,122.85,124.575,116.9,385.49,75.91000000000008,1515.56,1556.16,1515.78,1480.25,9.54,23.56,74.99,165.57,2530.4,389.66,175.06000000000017,1336.33,1511.39,1373.32,1435.29,10.87,23.64,74.21,173.92,2548.4,37.97,38.52,99.45,NaN,359.0,10.5,11.0,104.7,-0.02,48.3542633,-96.7713318,2.8,109.15,109.1,0.0,13.5,5.5,5.54,0.88,0.8,117.0,76.49000000000001,9.4,27.9,13.0,716.18,736.2,-42.0,26.92
1.0,5693.0,6270.8,6457.6,6546.9,128.09999999999945,0.7,29.84,122.85,124.575,116.9,385.94,74.43000000000006,1516.01,1556.97,1514.32,1482.54,9.35,23.57,75.03,165.6,2531.1,390.1,176.04999999999995,1336.07,1512.12,1375.17,1434.38,10.95,23.67,73.92,173.93,2549.3,37.99,38.5,99.52,NaN,359.0,10.5,11.0,104.74,-0.01,48.3547134,-96.7711945,2.8,109.15,109.1,-0.01,13.2,5.5,5.53,0.8,0.8,117.0,76.49000000000001,9.4,27.9,13.0,704.69,732.3,-41.9,26.92
1.0,5705.0,6281.8,6469.5,6558.9,126.09999999999945,0.6,29.84,122.85,124.575,116.9,386.37,72.11999999999989,1516.35,1556.83,1513.91,1484.71,9.29,23.51,75.05,165.58,2538.1,390.62,178.82000000000016,1334.56,1513.38,1375.92,1434.45,10.86,23.72,73.74,173.99,2546.1,37.95,38.49,99.6,NaN,359.0,10.5,11.0,104.77,-0.01,48.3551636,-96.7710495,2.8,109.15,109.1,-0.0,13.2,5.5,5.54,0.68,0.7,117.0,76.44,9.4,27.9,13.0,689.6,736.2,-41.8,26.92
1.0,5718.0,6294.8,6482.3,6571.6,125.10000000000036,0.6,29.84,122.85,124.575,116.9,386.78,74.49000000000001,1516.39,1557.75,1513.87,1483.26,9.02,23.4,75.02,165.62,2539.4,391.11,177.95000000000005,1336.11,1514.06,1376.56,1435.43,10.88,23.75,73.82,174.04,2549.9,37.87,38.56,99.7,NaN,358.9,10.5,10.0,104.81,-0.01,48.3556175,-96.7708969,2.8,109.15,109.1,0.0,13.2,5.5,5.52,0.68,0.7,117.0,76.43,9.4,27.9,13.0,700.82,736.2,-41.7,26.92
1.0,5730.0,6306.8,6494.6,6583.9,124.09999999999945,0.7,29.84,122.85,124.575,116.9,387.19,75.95000000000005,1516.94,1558.25,1512.88,1482.3,8.86,23.35,74.91,165.64,2531.1,391.58,181.23000000000002,1334.15,1515.38,1373.74,1435.68,10.85,23.62,73.9,174.1,2551.1,37.9,38.55,99.76,NaN,359.0,10.5,10.0,104.84,-0.01,48.3560638,-96.7707596,2.8,109.15,109.1,0.0,13.2,5.5,5.53,0.75,0.8,118.0,76.44999999999999,9.4,27.9,13.0,703.88,740.2,-41.6,26.91
1.0,5743.0,6317.8,6507.0,6596.4,123.39999999999964,0.7,29.84,122.85,124.575,116.9,387.58,75.19000000000005,1516.74,1558.43,1511.92,1483.24,8.88,23.39,75.07,165.67,2535.7,392.04,182.68000000000006,1333.23,1515.91,1370.66,1436.73,10.91,23.62,73.96,174.17,2549.1,37.9,38.59,99.84,NaN,358.9,10.5,10.0,104.88,-0.01,48.3565178,-96.7706146,2.7,109.15,109.1,0.0,13.2,5.5,5.53,0.71,0.8,118.0,76.49000000000001,9.4,27.9,13.0,704.0,744.1,-41.5,26.9
1.0,5755.0,6329.8,6519.6,6608.9,123.0,0.7,29.84,122.85,124.575,116.9,387.96,73.68000000000006,1516.85,1558.15,1512.19,1484.47,9.02,23.42,74.99,165.73,2534.1,392.5,180.67999999999984,1335.91,1516.59,1370.15,1435.09,10.97,23.67,73.89,174.25,2551.4,37.9,38.61,99.87,NaN,359.0,10.5,11.0,104.95,-0.01,48.3569679,-96.770462,2.7,109.15,109.1,0.0,13.2,5.5,5.57,0.75,0.8,118.0,76.50999999999999,9.4,27.9,13.0,704.0,752.0,-41.4,26.9
1.0,5768.0,6341.8,6532.5,6621.8,123.69999999999982,0.7,29.84,122.85,124.575,116.9,388.36,76.48000000000002,1516.51,1559.98,1514.75,1483.5,9.16,23.45,75.04,165.81,2536.1,393.0,181.8900000000001,1335.85,1517.74,1371.55,1433.47,11.03,23.7,73.92,174.27,2551.5,37.98,38.59,99.91,NaN,359.1,10.5,10.0,105.05,-0.02,48.3574181,-96.7703171,2.7,109.15,109.1,0.0,13.2,5.6,5.61,0.78,0.7,118.0,76.57,9.4,27.9,13.0,713.87,763.8,-41.4,26.89
1.0,5781.0,6354.8,6545.6,6634.9,124.5,0.7,29.84,122.85,124.575,116.9,388.74,76.59000000000015,1516.42,1559.88,1516.02,1483.29,9.17,23.47,74.94,165.75,2536.6,393.48,181.58999999999992,1336.2,1517.79,1370.17,1432.95,10.99,23.59,73.96,174.33,2548.1,38.02,38.55,99.93,NaN,359.0,10.5,11.0,105.12,-0.03,48.357872,-96.7701721,2.7,109.15,109.1,-0.0,13.2,5.6,5.65,0.65,0.7,118.0,76.57,9.4,27.9,13.0,720.23,771.7,-41.3,26.88
1.0,5795.0,6367.8,6558.8,6648.1,125.40000000000055,0.6,29.84,122.85,124.575,116.9,389.09,76.10000000000014,1517.14,1558.89,1516.81,1482.79,9.27,23.49,74.8,165.89,2537.1,393.94,179.55999999999995,1337.41,1516.97,1369.72,1431.9,11.02,23.58,73.8,174.33,2549.9,37.94,38.55,99.93,NaN,359.0,11.0,10.0,105.15,-0.02,48.358326,-96.7700272,2.7,109.15,109.1,0.0,13.2,5.6,5.66,0.7,0.7,118.0,76.49,9.4,27.9,12.0,734.84,783.5,-41.2,26.87
1.0,5808.0,6379.8,6571.9,6661.3,126.30000000000018,0.6,29.84,122.85,124.575,116.9,389.46,75.25999999999999,1517.63,1561.03,1516.36,1485.77,9.21,23.43,74.95,166.03,2538.6,394.37,173.4000000000001,1340.55,1513.95,1368.78,1433.62,10.98,23.62,73.94,174.38,2548.3,37.93,38.56,99.93,NaN,359.1,11.0,10.0,105.17,-0.0,48.3587761,-96.7698746,2.7,109.15,109.1,-0.01,13.2,5.7,5.67,0.73,0.7,118.0,76.49000000000001,9.4,27.9,13.0,735.96,783.5,-41.2,26.86
1.0,5821.0,6391.8,6585.1,6674.4,127.5,0.7,29.84,122.85,124.575,116.9,389.78,74.69000000000005,1517.54,1562.79,1513.89,1488.1,9.13,23.31,75.05,166.0,2534.9,394.87,168.01,1343.74,1511.75,1367.88,1435.74,10.86,23.66,73.71,174.39,2549.8,37.92,38.58,99.95,NaN,359.2,11.0,10.0,105.18,-0.01,48.35923,-96.7697296,2.7,109.15,109.1,0.01,13.2,5.7,5.7,0.73,0.7,118.0,76.5,9.4,27.9,13.0,741.88,791.3,-41.1,26.85
1.0,5834.0,6404.8,6598.5,6687.8,128.90000000000055,0.7,29.84,122.85,124.575,116.9,390.19,75.0,1515.46,1561.59,1513.13,1486.59,9.1,23.26,74.84,165.97,2529.3,395.35,172.98000000000002,1341.57,1514.55,1365.24,1438.5,10.8,23.55,73.8,174.5,2548.6,37.9,38.55,99.95,NaN,359.1,11.0,10.0,105.19,-0.01,48.359684,-96.7695847,2.7,109.15,109.1,0.01,13.0,5.7,5.71,0.51,0.6,118.0,76.44999999999999,9.4,27.9,13.0,750.3,799.2,-41.0,26.83
1.0,5848.0,6418.8,6612.0,6701.4,129.79999999999927,0.6,29.84,122.85,124.575,116.9,390.57,78.18000000000006,1514.01,1560.53,1512.39,1482.35,9.02,23.32,74.88,166.08,2538.7,395.84,174.8499999999999,1340.19,1515.04,1365.86,1437.44,10.93,23.53,73.84,174.54,2550.9,37.96,38.49,99.89,NaN,359.0,11.0,10.0,105.17,-0.01,48.3601303,-96.7694397,2.7,109.15,109.1,0.0,13.0,5.7,5.7,0.6,0.6,118.0,76.45,9.4,27.9,13.0,753.38,807.1,-41.0,26.82
1.0,5861.0,6430.8,6624.9,6714.3,130.40000000000055,0.7,29.84,122.85,124.575,116.9,390.87,81.05000000000018,1512.97,1561.88,1512.68,1480.83,9.1,23.37,74.98,166.14,2534.6,396.27,176.19999999999982,1338.41,1514.61,1368.41,1436.93,10.82,23.59,73.89,174.58,2551.2,38.01,38.42,99.89,NaN,359.3,11.0,10.0,105.16,0.0,48.3605843,-96.7692947,2.7,109.15,109.1,-0.01,13.0,5.7,5.72,0.77,0.7,118.0,76.43,9.4,27.9,13.0,767.02,803.1,-40.9,26.81
1.0,5874.0,6443.8,6638.2,6727.6,131.20000000000073,0.7,29.84,122.85,124.575,116.9,391.26,80.61000000000013,1514.27,1560.4,1513.56,1479.79,9.03,23.38,74.85,166.16,2536.9,396.78,174.76999999999998,1339.5,1514.27,1370.38,1435.96,10.9,23.62,73.83,174.61,2550.1,37.98,38.44,99.87,NaN,359.1,11.0,10.0,105.18,-0.02,48.3610382,-96.7691574,2.7,109.15,109.1,-0.0,13.0,5.7,5.75,0.42,0.5,118.0,76.41999999999999,9.4,27.9,12.0,767.97,799.2,-40.8,26.79
1.0,5887.0,6455.8,6651.6,6740.9,132.0,0.6,29.84,122.85,124.575,116.9,391.62,78.36999999999989,1515.54,1558.79,1514.26,1480.42,9.1,23.4,74.92,166.21,2533.0,397.24,175.62999999999988,1339.38,1515.01,1370.66,1436.18,10.88,23.48,74.06,174.7,2549.6,37.97,38.44,99.84,NaN,359.0,11.0,10.0,105.17,-0.03,48.3614845,-96.7690125,2.7,109.15,109.1,-0.01,13.0,5.8,5.76,0.58,0.6,118.0,76.41,9.3,27.9,13.0,764.65,803.1,-40.8,26.78
1.0,5901.0,6469.8,6664.9,6754.2,132.39999999999964,0.7,29.84,122.85,124.575,116.9,391.97,73.77999999999997,1517.23,1558.7,1513.74,1484.92,9.25,23.4,74.75,166.23,2531.9,397.67,173.73000000000002,1340.22,1513.95,1371.2,1436.96,10.85,23.5,73.85,174.72,2551.5,38.0,38.45,99.8,NaN,359.0,11.0,10.0,105.14,-0.02,48.3619423,-96.7688751,2.7,109.15,109.1,-0.01,13.0,5.8,5.73,0.68,0.7,118.0,76.45,9.3,27.9,13.0,767.62,799.2,-40.7,26.77
1.0,5914.0,6481.8,6678.0,6767.4,132.5,0.7,29.84,122.85,124.575,116.9,392.34,69.3599999999999,1515.35,1558.06,1513.88,1488.7,9.29,23.33,74.78,166.28,2533.4,398.24,172.05999999999995,1341.18,1513.24,1372.65,1436.25,10.86,23.55,73.83,174.73,2549.8,37.97,38.47,99.78,NaN,359.0,11.0,10.0,105.06,-0.01,48.3623962,-96.7687225,2.7,109.15,109.1,-0.01,13.0,5.7,5.7,0.67,0.7,118.0,76.44,9.1,27.9,13.0,767.99,791.3,-40.7,26.75
1.0,5927.0,6494.8,6691.1,6780.4,132.29999999999927,0.7,29.84,122.85,124.575,116.9,392.67,66.70999999999981,1513.34,1555.37,1513.92,1488.66,9.28,23.21,74.88,166.31,2540.5,398.62,175.80000000000018,1339.33,1515.13,1371.37,1435.73,11.0,23.58,73.75,174.7,2549.0,38.0,38.45,99.74,NaN,359.2,11.0,10.0,104.96,-0.01,48.3628426,-96.7685776,2.7,109.15,109.1,0.0,12.8,5.7,5.69,0.76,0.7,118.0,76.45,9.2,27.9,13.0,755.43,783.5,-40.6,26.74
1.0,5940.0,6506.8,6704.5,6793.9,132.59999999999945,0.7,29.84,122.85,124.575,116.9,393.03,66.78999999999996,1509.94,1554.8,1513.4,1488.01,9.16,23.2,75.02,166.31,2533.6,399.07,175.83000000000015,1340.37,1516.2,1369.76,1435.25,10.8,23.44,74.01,174.86,2549.5,38.01,38.42,99.74,NaN,359.4,11.0,10.0,104.88,-0.0,48.3632965,-96.7684326,2.7,109.15,109.1,0.01,12.8,5.7,5.64,0.77,0.6,118.0,76.43,9.2,27.9,13.0,752.13,783.5,-40.5,26.72
1.0,5954.0,6519.8,6717.7,6807.1,132.70000000000073,0.6,29.84,122.85,124.575,116.9,393.38,65.00999999999999,1513.02,1553.81,1514.2,1488.8,9.18,23.25,74.87,166.34,2533.1,399.55,176.26,1339.64,1515.9,1370.48,1434.14,10.78,23.45,73.95,174.93,2549.4,37.96,38.47,99.76,NaN,359.2,11.0,10.0,104.85,-0.01,48.3637428,-96.7682877,2.7,109.15,109.1,0.0,12.8,5.6,5.62,0.14,0.4,118.0,76.43,9.2,27.9,12.0,747.21,783.5,-40.5,26.7
1.0,5967.0,6532.8,6730.9,6820.2,132.39999999999964,0.7,29.84,122.85,124.575,116.9,393.76,66.36000000000013,1517.86,1555.94,1515.82,1489.58,9.1,23.28,75.17,166.36,2542.8,400.04,174.1400000000001,1339.56,1513.7,1369.56,1436.21,10.8,23.5,73.59,174.93,2552.9,37.95,38.52,99.72,NaN,359.1,11.0,10.0,104.92,-0.01,48.3641968,-96.768158,2.7,109.15,109.1,-0.0,12.8,5.7,5.67,0.34,0.5,118.0,76.47,9.1,27.9,13.0,746.51,787.4,-40.4,26.67
1.0,5980.0,6545.8,6744.5,6833.9,132.5,0.6,29.84,122.85,124.575,116.9,394.06,66.8900000000001,1518.79,1557.7,1515.64,1490.81,9.08,23.31,74.73,166.31,2538.6,400.46,179.57999999999993,1336.94,1516.52,1368.04,1437.71,10.69,23.53,73.76,175.05,2550.9,38.0,38.49,99.64,NaN,359.3,11.0,10.0,105.16,-0.02,48.3646469,-96.768013,2.7,109.15,109.1,0.01,12.8,5.7,5.79,0.7,0.6,118.0,76.49000000000001,9.0,27.9,13.0,764.2,811.0,-40.3,26.65
1.0,5994.0,6558.8,6758.5,6847.9,133.59999999999945,0.8,29.84,122.85,124.575,116.9,394.35,70.9699999999998,1519.19,1558.6,1514.63,1487.63,9.16,23.33,74.65,166.42,2532.2,400.89,185.3599999999999,1334.93,1520.29,1368.45,1437.97,10.72,23.38,73.64,175.08,2551.5,38.03,38.46,99.54,NaN,359.2,11.0,10.0,105.37,-0.02,48.3651009,-96.767868,2.7,109.15,109.1,0.01,12.8,5.8,5.86,0.51,0.5,119.0,76.49000000000001,9.0,27.9,13.0,767.63,838.6,-40.2,26.63
1.0,6009.0,6572.8,6772.9,6862.3,134.69999999999982,0.8,29.84,122.85,124.575,116.9,394.71,73.94000000000005,1519.48,1559.49,1514.56,1485.55,9.21,23.26,74.74,166.53,2538.7,401.37,184.27999999999997,1335.49,1519.77,1365.74,1439.3,10.7,23.42,73.61,175.09,2551.3,38.03,38.48,99.43,NaN,359.1,11.0,10.0,105.47,-0.02,48.3655472,-96.7677383,2.7,109.15,109.1,0.01,12.8,5.9,5.91,0.4,0.5,119.0,76.50999999999999,9.0,27.9,13.0,782.07,858.3,-40.1,26.61
1.0,6023.0,6586.8,6787.2,6876.6,135.70000000000073,0.7,29.84,122.85,124.575,116.9,395.0,73.26999999999998,1517.68,1557.04,1514.16,1483.77,8.94,23.13,74.71,166.42,2536.3,401.76,182.85000000000014,1336.53,1519.38,1365.81,1440.97,10.75,23.47,73.66,175.2,2551.1,38.02,38.42,99.29,NaN,359.2,11.0,10.0,105.49,-0.0,48.3659973,-96.7675934,2.7,109.15,109.1,0.0,12.8,5.9,5.93,0.76,0.7,119.0,76.44,8.9,27.9,13.0,804.71,870.1,-40.0,26.6
1.0,6037.0,6600.8,6801.0,6890.4,136.19999999999982,0.7,29.84,122.85,124.575,116.9,395.32,74.44000000000005,1518.83,1558.91,1514.87,1484.47,8.98,23.13,74.74,166.52,2541.2,402.2,178.8499999999999,1339.43,1518.28,1364.69,1441.49,10.7,23.48,73.86,175.27,2549.6,37.93,38.41,99.16,NaN,359.3,11.0,10.0,105.44,-0.01,48.3664436,-96.7674561,2.7,109.15,109.1,0.0,12.8,5.9,5.94,0.65,0.6,119.0,76.34,8.9,27.9,12.0,815.46,874.0,-39.9,26.58
1.0,6051.0,6613.8,6815.4,6904.8,137.40000000000055,0.7,29.84,122.85,124.575,116.9,395.66,74.43000000000006,1519.0,1560.99,1514.61,1486.56,8.95,23.18,74.89,166.57,2536.8,402.67,182.42000000000007,1337.97,1520.39,1364.72,1439.47,10.78,23.33,73.77,175.3,2550.8,37.91,38.42,99.06,NaN,359.3,11.0,10.0,105.33,-0.01,48.3668976,-96.7673111,2.7,109.15,109.1,-0.01,12.8,5.9,5.92,0.51,0.5,119.0,76.33,8.9,27.9,13.0,815.98,870.1,-39.7,26.57
1.0,6066.0,6627.8,6829.7,6919.1,138.70000000000073,0.7,29.84,122.85,124.575,116.9,395.95,79.16000000000008,1520.63,1563.88,1514.0,1484.72,9.1,23.21,74.74,166.64,2542.3,403.07,178.51,1339.55,1518.06,1366.4,1437.06,10.81,23.37,73.79,175.45,2550.1,37.9,38.5,98.96,NaN,359.1,11.0,10.0,105.18,-0.02,48.3673439,-96.7671814,2.7,109.15,109.1,-0.0,12.5,5.9,5.89,0.44,0.5,118.0,76.4,8.7,27.9,13.0,816.0,862.2,-39.6,26.56
1.0,6080.0,6641.8,6843.9,6933.2,139.30000000000018,0.6,29.84,122.85,124.575,116.9,396.23,84.76000000000022,1522.53,1565.88,1515.71,1481.12,9.13,23.24,74.67,166.64,2535.1,403.51,176.20000000000005,1340.69,1516.89,1365.43,1436.51,10.89,23.41,73.71,175.47,2549.7,37.94,38.49,98.86,NaN,359.1,11.0,10.0,105.02,-0.01,48.367794,-96.7670441,2.7,109.15,109.1,-0.01,12.5,5.9,5.83,0.7,0.6,118.0,76.43,8.8,27.9,13.0,816.0,854.3,-39.4,26.55
1.0,6094.0,6654.8,6857.7,6947.1,140.0,0.7,29.84,122.85,124.575,116.9,396.55,87.26999999999998,1521.45,1567.49,1514.31,1480.22,8.92,23.25,74.57,166.63,2531.4,403.98,172.85000000000014,1342.62,1515.47,1363.88,1437.08,10.89,23.43,73.97,175.47,2549.3,37.94,38.49,98.81,NaN,359.0,11.0,10.0,104.93,-0.02,48.3682365,-96.7669144,2.7,109.15,109.1,-0.01,12.5,5.8,5.79,0.68,0.7,118.0,76.43,8.8,27.9,13.0,816.0,842.5,-39.3,26.54
1.0,6108.0,6668.8,6871.9,6961.2,141.0,0.7,29.84,122.85,124.575,116.9,396.87,89.80999999999995,1518.48,1567.33,1513.86,1477.52,9.04,23.19,74.67,166.63,2537.1,404.37,171.87999999999988,1342.74,1514.62,1365.63,1437.81,10.88,23.29,73.99,175.42,2550.3,37.87,38.47,98.77,NaN,358.9,11.0,10.0,104.84,-0.03,48.3686867,-96.766777,2.7,109.15,109.1,-0.0,12.5,5.8,5.75,0.67,0.8,118.0,76.34,8.8,27.9,13.0,816.0,834.6,-39.1,26.53
1.0,6120.0,6682.8,6887.1,6976.5,142.60000000000036,0.7,29.84,122.85,124.575,116.9,397.2,86.71000000000004,1518.65,1564.46,1514.95,1477.75,9.08,23.05,74.83,166.76,2537.4,404.8,177.53999999999996,1339.29,1516.83,1366.16,1438.89,10.85,23.33,73.65,175.53,2549.2,37.93,38.42,98.71,NaN,359.2,11.0,10.0,104.82,-0.01,48.3691368,-96.7666321,2.7,109.15,109.1,0.01,12.5,5.8,5.76,0.96,0.8,118.0,76.35,8.8,27.9,12.0,812.58,830.7,-38.9,26.53
1.0,6131.0,6695.8,6901.1,6990.4,142.5,0.6,29.84,122.85,124.575,116.9,397.52,81.06999999999994,1518.73,1562.2,1513.8,1481.13,8.96,23.03,74.81,166.75,2533.8,405.24,183.57999999999993,1336.15,1519.73,1365.46,1440.1,10.71,23.37,73.75,175.67,2549.6,37.93,38.46,98.67,NaN,359.3,11.0,10.0,104.85,-0.0,48.3695831,-96.7665024,2.7,109.15,109.1,0.0,12.5,5.7,5.75,0.75,0.7,118.0,76.39,8.8,27.9,13.0,799.96,830.7,-38.8,26.52
1.0,6148.0,6708.8,6915.1,7004.4,142.09999999999945,0.6,29.84,122.85,124.575,116.9,397.84,76.29999999999995,1518.44,1560.8,1511.05,1484.5,8.93,23.09,74.85,166.88,2539.9,405.68,183.88999999999987,1336.48,1520.37,1362.88,1440.17,10.68,23.39,73.67,175.69,2550.6,37.91,38.49,98.63,NaN,359.3,11.0,10.0,104.89,-0.01,48.3700256,-96.7663574,2.7,109.15,109.1,0.0,12.5,5.7,5.75,0.43,0.6,118.0,76.4,8.8,27.9,13.0,799.67,834.6,-38.6,26.52
1.0,6162.0,6721.8,6929.2,7018.5,141.89999999999964,0.7,29.84,122.85,124.575,116.9,398.1,77.46000000000004,1519.99,1561.76,1511.09,1484.3,8.89,23.13,74.67,166.79,2534.2,406.03,179.07999999999993,1339.25,1518.33,1364.48,1439.4,10.8,23.24,73.75,175.7,2550.9,37.92,38.44,98.57,NaN,359.2,11.0,10.0,104.94,-0.02,48.3704796,-96.7662201,2.7,109.15,109.1,0.01,12.5,5.7,5.78,0.56,0.5,118.0,76.36,8.6,27.9,13.0,786.52,838.6,-38.5,26.52
1.0,6176.0,6735.8,6943.5,7032.8,142.40000000000055,0.7,29.84,122.85,124.575,116.9,398.37,81.53999999999996,1518.2,1564.36,1512.08,1482.82,8.88,23.15,74.74,166.68,2531.8,406.46,173.96000000000004,1341.11,1515.07,1366.36,1439.47,10.7,23.28,73.56,175.75,2551.5,37.93,38.47,98.51,NaN,359.0,11.0,10.0,105.01,-0.02,48.3709259,-96.7660904,2.7,109.15,109.1,0.0,12.5,5.8,5.76,0.46,0.6,118.0,76.4,8.7,27.9,13.0,790.04,842.5,-38.3,26.52
1.0,6190.0,6749.8,6957.3,7046.7,141.89999999999964,0.7,29.84,122.85,124.575,116.9,398.66,80.50999999999999,1518.35,1562.95,1514.77,1482.44,8.62,23.16,74.68,166.93,2539.0,406.85,168.83999999999992,1340.74,1509.58,1367.36,1440.51,10.72,23.33,73.31,175.88,2548.5,37.88,38.39,98.44,NaN,359.2,11.0,10.0,105.02,-0.02,48.3713684,-96.7659531,2.7,109.15,109.1,-0.0,12.5,5.8,5.76,0.83,0.8,119.0,76.27000000000001,8.5,27.9,13.0,809.42,846.5,-38.1,26.52
1.0,6204.0,6762.8,6970.7,7060.1,141.0,0.7,29.84,122.85,124.575,116.9,398.93,81.47000000000003,1518.59,1563.2,1514.11,1481.73,8.85,23.1,74.59,166.95,2535.3,407.28,168.53999999999996,1340.14,1508.68,1366.66,1442.09,10.63,23.33,73.7,175.91,2553.2,37.93,38.31,98.38,NaN,359.4,11.0,10.0,105.08,-0.01,48.3718147,-96.7658234,2.7,109.15,109.1,0.01,12.2,5.8,5.8,0.85,0.7,119.0,76.24000000000001,8.6,27.9,12.0,809.78,846.5,-37.9,26.53
1.0,6218.0,6776.8,6984.8,7074.2,141.0,0.7,29.84,122.85,124.575,116.9,399.22,85.78999999999996,1517.32,1563.93,1513.95,1478.14,8.76,22.98,74.59,167.12,2534.1,407.58,169.05000000000018,1340.12,1509.17,1365.73,1445.83,10.67,23.19,73.68,175.9,2551.3,37.91,38.37,98.3,NaN,359.0,11.0,10.0,105.08,-0.02,48.3722649,-96.765686,2.7,109.15,109.1,0.01,12.2,5.8,5.77,0.27,0.5,119.0,76.28,8.7,27.9,12.0,800.49,854.3,-37.8,26.53
1.0,6229.0,6789.8,6999.4,7088.7,141.59999999999945,0.6,29.84,122.85,124.575,116.9,399.43,86.09999999999991,1515.87,1563.86,1513.6,1477.76,8.74,22.95,74.65,167.08,2532.3,408.01,172.26999999999998,1338.7,1510.97,1368.06,1445.97,10.77,23.24,73.41,175.89,2549.8,37.98,38.38,98.22,NaN,359.0,11.0,10.0,104.97,-0.01,48.3727074,-96.7655563,2.7,109.15,109.1,0.0,12.2,5.8,5.73,0.73,0.7,119.0,76.36,8.6,27.9,13.0,801.46,866.1,-37.6,26.54
1.0,6244.0,6804.8,7013.7,7103.1,141.90000000000055,0.7,29.84,122.85,124.575,116.9,399.69,82.82999999999993,1515.33,1562.97,1515.66,1480.14,8.69,23.0,74.75,167.12,2543.6,408.38,173.37999999999988,1337.73,1511.11,1368.09,1444.37,10.85,23.29,73.33,176.0,2552.0,38.06,38.35,98.14,NaN,359.2,11.0,10.0,104.89,-0.0,48.3731537,-96.765419,2.7,109.15,109.1,-0.01,12.2,5.7,5.73,0.99,0.8,118.0,76.41,8.4,27.9,13.0,824.94,862.2,-37.4,26.55
