#AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,amp2,BaroA,COM1,COM2,CRS,E1 CHT Variance,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV2,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
#ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,gph,psi,deg F,rpm,gals,gals,kt,mt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,G,deg C,deg,deg,kt,gals,deg,volts,volts,mt,fpm,fpm,deg,kt,deg,nm
0.0,855.8,746.3,834.1,-0.6000000000000227,2.6,0.1,30.05,120.55,124.575,160.5,21.29000000000002,246.64,236.44,256.42,257.73,29.920000000000073,1045.37,1053.86,1075.29,1070.48,2.34,53.2,156.5,964.0,21.08,21.86,0.0,3704.0,NaN,357.2,41.5,33.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,-0.01,27.5,1.05,-0.09,0.0,42.94,267.5,28.1,28.1,45.0,-0.09,-3.9,NaN,NaN,NaN,NaN
0.0,854.8,744.7,832.5,0.10000000000002274,2.6,0.1,30.05,120.55,124.575,160.5,21.309999999999974,246.95,236.71,256.69,258.02,31.40000000000009,1046.74,1055.33,1078.14,1071.39,2.35,53.04,156.47,958.7,21.08,21.86,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,-0.0,47.9485893,-97.1728058,3.1,108.4,-0.04,27.5,1.05,-0.08,0.0,42.94,267.5,28.1,28.1,45.0,-12.44,0.0,NaN,NaN,NaN,NaN
0.0,855.8,744.2,832.0,-0.2999999999999545,2.5,0.1,30.05,120.55,124.575,160.5,21.25999999999999,247.08,236.87,256.85,258.13,31.529999999999973,1047.75,1055.16,1079.28,1071.82,2.36,53.15,156.47,958.5,21.08,21.89,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,0.0,27.5,1.09,-0.11,0.0,42.97,267.5,28.0,28.0,44.0,6.02,0.0,NaN,NaN,NaN,NaN
0.0,856.8,744.1,831.9,-0.20000000000004547,2.4,0.1,30.05,120.55,124.575,160.5,21.310000000000002,247.41,237.14,257.15,258.45,33.319999999999936,1046.72,1055.75,1080.04,1072.44,2.34,53.06,156.47,954.8,21.08,21.89,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.01,47.9485893,-97.1728058,3.1,108.4,-0.02,27.5,1.11,-0.1,0.0,42.97,267.5,28.0,28.0,44.0,19.01,0.0,NaN,NaN,NaN,NaN
0.0,855.8,744.2,832.0,0.20000000000004547,2.5,0.1,30.05,120.55,124.575,160.5,21.28,247.68,237.4,257.44,258.68,34.32999999999993,1045.89,1055.91,1080.22,1073.51,2.28,53.22,156.44,958.5,21.05,21.89,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,-0.0,27.5,1.11,-0.1,0.0,42.94,267.5,28.1,28.1,44.0,1.65,0.0,NaN,NaN,NaN,NaN
0.0,854.8,744.2,832.0,-1.2000000000000455,2.5,0.2,30.05,120.55,124.575,160.5,21.25,247.91,237.63,257.66,258.88,35.02999999999997,1044.55,1056.01,1079.58,1073.38,2.28,53.21,156.41,963.4,21.05,21.89,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.01,47.9485893,-97.1728058,3.1,108.4,-0.01,27.5,1.1,-0.14,0.0,42.94,267.5,28.1,28.1,45.0,-13.62,3.9,NaN,NaN,NaN,NaN
0.0,855.8,744.4,832.2,-0.8999999999999773,2.4,0.1,30.05,120.55,124.575,160.5,21.24999999999997,248.14,237.84,257.83,259.09,34.8900000000001,1045.07,1056.39,1079.96,1073.05,2.31,53.22,156.39,967.9,21.05,21.89,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.01,47.9485893,-97.1728058,3.1,108.4,0.0,27.5,1.08,-0.12,0.0,42.94,267.5,28.1,28.1,45.0,-6.65,3.9,NaN,NaN,NaN,NaN
0.0,855.8,747.1,835.0,1.2999999999999545,2.4,0.1,30.05,120.55,124.575,160.5,21.230000000000018,248.37,238.07,258.08,259.3,34.00999999999999,1045.93,1057.32,1079.94,1073.06,2.33,53.31,156.36,969.2,21.05,21.89,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.01,47.9485893,-97.1728058,3.1,108.4,0.0,27.5,1.09,-0.13,0.0,42.94,267.5,28.1,28.1,44.0,-0.32,3.9,NaN,NaN,NaN,NaN
0.0,855.8,748.4,836.2,2.400000000000091,2.4,0.2,30.05,120.55,124.575,160.5,21.20999999999998,248.62,238.31,258.35,259.52,32.57999999999993,1047.01,1058.17,1079.59,1073.5,2.31,53.26,156.34,964.8,21.05,21.89,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.01,47.9485893,-97.1727982,3.1,108.4,0.0,27.5,1.1,-0.14,0.0,42.94,267.5,28.1,28.1,44.0,-3.0,0.0,NaN,NaN,NaN,NaN
0.0,854.8,748.7,836.5,2.5,2.4,0.2,30.05,120.55,124.575,160.5,21.19999999999999,248.82,238.51,258.55,259.71,34.190000000000055,1045.94,1059.89,1080.13,1073.45,2.35,53.24,156.32,961.9,21.05,21.89,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.01,47.9485893,-97.1727982,3.1,108.4,-0.02,27.5,1.09,-0.13,0.0,42.94,267.5,28.1,28.1,44.0,-14.62,0.0,NaN,NaN,NaN,NaN
0.0,854.8,749.0,836.8,2.699999999999932,2.2,0.1,30.05,120.55,124.575,160.5,21.200000000000017,249.03,238.73,258.77,259.93,34.12000000000012,1045.62,1060.3,1079.74,1073.42,2.35,53.28,156.31,962.7,21.05,21.89,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.0,47.9485893,-97.1727982,3.1,108.4,0.01,27.2,1.1,-0.14,0.0,42.94,267.5,28.0,28.0,44.0,-15.82,0.0,NaN,NaN,NaN,NaN
0.0,855.8,749.4,837.2,4.7000000000000455,2.3,0.1,30.05,120.55,124.575,160.5,21.150000000000006,249.27,238.97,258.99,260.12,32.66000000000008,1046.3,1060.4,1078.96,1072.89,2.29,53.28,156.31,966.5,21.05,21.89,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,-0.0,47.9485893,-97.1727982,3.1,108.4,-0.01,27.2,1.09,-0.15,0.0,42.94,267.5,28.0,28.0,44.0,7.57,3.9,NaN,NaN,NaN,NaN
0.0,855.8,749.6,837.4,5.399999999999977,2.3,0.1,30.05,120.55,124.575,160.5,21.159999999999997,249.48,239.16,259.19,260.32,31.199999999999818,1047.16,1060.79,1078.36,1071.83,2.34,53.34,156.29,966.7,21.05,21.89,0.0,3704.0,NaN,357.2,41.5,33.0,0.0,0.01,47.9485893,-97.1727982,3.1,108.4,0.01,27.2,1.12,-0.15,0.0,42.94,267.5,28.1,28.1,45.0,12.71,0.0,NaN,NaN,NaN,NaN
0.0,856.8,747.5,835.3,3.3999999999999773,2.2,0.2,30.05,120.55,124.575,160.5,21.139999999999986,249.7,239.38,259.41,260.52,30.179999999999836,1046.9,1061.81,1077.08,1072.17,2.33,53.41,156.26,964.3,21.05,21.89,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.02,47.9485893,-97.1728058,3.1,108.4,-0.01,27.2,1.11,-0.15,0.0,42.94,267.5,28.1,28.1,44.0,27.89,0.0,NaN,NaN,NaN,NaN
0.0,855.8,746.5,834.3,2.2999999999999545,2.3,0.1,30.05,120.55,124.575,160.5,21.170000000000016,249.9,239.57,259.67,260.74,31.36999999999989,1045.68,1061.62,1077.05,1072.93,2.34,53.49,156.24,970.2,21.08,21.89,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.01,47.9485893,-97.1728058,3.1,108.4,0.0,27.2,1.11,-0.18,0.0,42.97,267.5,28.1,28.1,44.0,8.97,-3.9,NaN,NaN,NaN,NaN
0.0,854.8,745.0,832.8,0.7999999999999545,2.2,0.1,30.05,120.55,124.575,160.5,21.129999999999995,250.12,239.8,259.92,260.93,30.1099999999999,1046.72,1061.71,1076.83,1073.09,2.31,53.38,156.22,967.8,21.08,21.89,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,-0.0,47.9485893,-97.1728058,3.1,108.4,0.01,27.2,1.13,-0.18,0.0,42.97,267.5,28.1,28.1,44.0,-12.25,-3.9,NaN,NaN,NaN,NaN
0.0,855.8,744.6,832.4,0.1999999999999318,2.2,0.1,30.05,120.55,124.575,160.5,21.140000000000015,250.32,239.98,260.13,261.12,29.569999999999936,1048.16,1061.09,1077.73,1072.94,2.36,53.3,156.2,963.6,21.08,21.91,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,-0.0,47.9485893,-97.1728058,3.1,108.4,0.01,27.2,1.13,-0.21,0.0,42.989999999999995,267.5,28.1,28.1,44.0,-10.52,0.0,NaN,NaN,NaN,NaN
0.0,855.8,744.3,832.1,-2.8999999999999773,2.2,0.1,30.05,120.55,124.575,160.5,21.080000000000013,250.52,240.21,260.33,261.29,31.579999999999927,1048.27,1061.13,1079.85,1073.08,2.31,53.34,156.18,964.1,21.08,21.91,0.0,3704.0,NaN,357.2,41.5,33.0,0.0,0.01,47.9485893,-97.1728058,3.1,108.4,-0.02,27.2,1.12,-0.22,0.0,42.989999999999995,267.5,28.1,28.1,44.0,-0.77,0.0,NaN,NaN,NaN,NaN
0.0,855.8,743.9,831.7,-4.5,2.2,0.1,30.05,120.55,124.575,160.5,21.099999999999994,250.74,240.41,260.53,261.51,35.00999999999999,1045.82,1062.91,1080.83,1072.75,2.33,53.2,156.17,961.2,21.05,21.91,0.0,3704.0,NaN,357.2,41.5,33.0,0.0,0.03,47.9485893,-97.1728058,3.1,108.4,-0.02,27.2,1.11,-0.22,0.0,42.96,267.5,28.1,28.1,45.0,11.37,0.0,NaN,NaN,NaN,NaN
0.0,855.8,746.2,834.0,-2.5,2.2,0.1,30.05,120.55,124.575,160.5,21.080000000000013,251.07,240.71,260.84,261.79,37.6400000000001,1042.58,1064.03,1080.22,1072.43,2.34,53.15,156.15,954.5,21.05,21.91,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.02,47.9485893,-97.1728058,3.1,108.4,0.01,27.2,1.16,-0.3,0.0,42.96,267.5,28.1,28.1,44.0,10.0,-3.9,NaN,NaN,NaN,NaN
0.0,856.8,748.0,835.8,-1.0,2.1,0.1,30.05,120.55,124.575,160.5,21.079999999999984,251.3,240.95,261.13,262.03,40.0,1040.67,1064.43,1080.67,1073.1,2.31,53.17,156.13,953.4,21.05,21.91,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,-0.01,27.2,1.15,-0.23,0.0,42.96,267.5,28.1,28.1,44.0,10.16,0.0,NaN,NaN,NaN,NaN
0.0,856.8,748.2,836.0,-1.2000000000000455,2.1,0.1,30.05,120.55,124.575,160.5,21.04000000000002,251.72,241.38,261.47,262.42,42.50999999999999,1039.86,1061.35,1082.37,1073.7,2.34,52.93,156.13,951.5,21.05,21.89,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,-0.0,47.9485893,-97.1728058,3.1,108.4,-0.0,27.2,1.15,-0.29,0.0,42.94,267.5,28.0,28.0,44.0,17.33,0.0,NaN,NaN,NaN,NaN
0.0,857.8,748.3,836.2,-1.1999999999999318,2.1,0.1,30.05,120.55,124.575,160.5,21.019999999999982,251.9,241.56,261.71,262.58,43.47000000000003,1039.33,1058.83,1082.8,1073.18,2.33,53.02,156.13,948.8,21.05,21.89,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.01,47.9485893,-97.1728058,3.1,108.4,0.01,27.2,1.18,-0.25,0.0,42.94,267.5,28.0,28.0,44.0,31.37,0.0,NaN,NaN,NaN,NaN
0.0,857.8,748.4,836.3,1.0,2.0,0.1,30.05,120.55,124.575,160.5,21.039999999999992,252.13,241.73,261.93,262.77,42.97000000000003,1039.41,1056.91,1082.38,1072.04,2.31,52.87,156.12,950.2,21.05,21.86,0.0,3704.0,NaN,357.2,41.5,33.0,0.0,0.01,47.9485893,-97.1728058,3.1,108.4,-0.02,27.2,1.15,-0.26,0.0,42.91,267.5,28.0,28.0,44.0,20.02,0.0,NaN,NaN,NaN,NaN
0.0,856.8,746.8,834.6,0.3000000000000682,2.0,0.1,30.05,120.55,124.575,160.5,20.98999999999998,252.31,241.97,262.17,262.96,41.210000000000036,1041.02,1056.03,1082.23,1071.51,2.28,53.2,156.11,957.4,21.05,21.86,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.01,47.9485893,-97.1728058,3.1,108.4,-0.0,27.2,1.13,-0.26,0.0,42.91,267.5,28.0,28.0,44.0,-3.97,0.0,NaN,NaN,NaN,NaN
0.0,856.8,745.9,833.7,0.900000000000091,2.0,0.1,30.05,120.55,124.575,160.5,20.98999999999998,252.48,242.15,262.31,263.14,38.88999999999987,1042.42,1055.47,1081.31,1071.58,2.3,53.1,156.09,958.2,21.05,21.86,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,0.01,27.2,1.16,-0.25,0.0,42.91,267.5,28.1,28.1,44.0,-13.0,0.0,NaN,NaN,NaN,NaN
0.0,856.8,744.6,832.4,0.0,2.0,0.1,30.05,120.55,124.575,160.5,20.99000000000001,252.71,242.36,262.55,263.35,38.819999999999936,1041.97,1056.56,1080.79,1071.79,2.31,53.15,156.08,961.0,21.05,21.86,0.0,3704.0,NaN,357.2,41.0,32.0,0.0,0.01,47.9485893,-97.1728058,3.1,108.4,0.01,27.2,1.16,-0.26,0.0,42.91,267.5,28.0,28.1,44.0,-15.89,0.0,NaN,NaN,NaN,NaN
0.0,856.8,744.2,832.0,-0.10000000000002274,2.0,0.1,30.05,120.55,124.575,160.5,20.97,252.93,242.53,262.71,263.5,37.82999999999993,1043.02,1056.54,1080.85,1071.17,2.27,53.22,156.04,963.1,21.05,21.86,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,0.0,27.2,1.18,-0.29,0.0,42.91,267.5,28.1,28.1,44.0,-16.0,0.0,NaN,NaN,NaN,NaN
0.0,855.8,744.0,831.8,0.09999999999990905,2.0,0.1,30.05,120.55,124.575,160.5,20.939999999999998,253.11,242.74,262.95,263.68,37.25999999999999,1044.32,1057.4,1081.58,1071.28,2.3,53.33,156.0,966.6,21.05,21.86,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,0.0,27.2,1.16,-0.24,0.0,42.91,267.5,28.1,28.1,44.0,-16.0,0.0,NaN,NaN,NaN,NaN
0.0,856.8,745.4,833.2,-0.7999999999999545,1.9,0.1,30.05,120.55,124.575,160.5,20.939999999999998,253.35,242.93,263.18,263.87,39.74000000000001,1043.84,1057.96,1083.58,1071.78,2.32,53.41,155.97,973.2,21.05,21.89,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,0.01,27.2,1.22,-0.27,0.0,42.94,267.5,28.1,28.1,44.0,-3.43,0.0,NaN,NaN,NaN,NaN
0.0,856.8,746.2,834.0,-1.7999999999999545,1.9,0.1,30.05,120.55,124.575,160.5,20.899999999999977,253.7,243.31,263.55,264.21,41.77999999999997,1042.04,1058.29,1083.82,1074.52,2.26,53.39,155.93,969.8,21.05,21.91,0.0,3704.0,NaN,357.2,41.0,32.0,0.0,0.01,47.9485893,-97.1727982,3.1,108.4,0.02,27.2,1.22,-0.25,0.0,42.96,267.5,28.1,28.1,44.0,8.79,0.0,NaN,NaN,NaN,NaN
0.0,855.8,745.8,833.6,-2.3999999999999773,1.9,0.1,30.05,120.55,124.575,160.5,20.840000000000003,253.88,243.53,263.72,264.37,41.069999999999936,1042.66,1060.77,1083.73,1075.0,2.33,53.43,155.92,970.3,21.05,21.94,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.02,47.9485931,-97.1728058,3.1,108.4,-0.03,27.2,1.19,-0.29,0.0,42.99,267.5,28.1,28.1,44.0,-11.09,0.0,NaN,NaN,NaN,NaN
0.0,855.8,745.6,833.4,-2.800000000000068,1.8,0.1,30.05,120.55,124.575,160.5,20.890000000000015,254.04,243.67,263.91,264.56,39.04000000000019,1044.87,1062.31,1083.91,1075.44,2.36,53.57,155.9,974.6,21.05,21.94,0.0,3704.0,NaN,357.2,41.0,32.0,0.0,0.01,47.9485931,-97.1728058,3.1,108.4,-0.01,27.2,1.18,-0.31,0.0,42.99,267.5,28.1,28.1,44.0,-17.63,-7.9,NaN,NaN,NaN,NaN
0.0,855.8,745.7,833.5,-2.7999999999999545,1.8,0.1,30.05,120.55,124.575,160.5,20.870000000000005,254.23,243.86,264.15,264.73,37.309999999999945,1047.4,1063.61,1084.71,1075.08,2.31,53.36,155.89,969.2,21.05,21.94,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.01,47.9485931,-97.1728058,3.1,108.4,-0.02,27.2,1.21,-0.27,0.0,42.99,267.5,28.1,28.1,44.0,-4.05,0.0,NaN,NaN,NaN,NaN
0.0,856.8,745.7,833.5,-1.1000000000000227,1.8,0.1,30.05,120.55,124.575,160.5,20.840000000000032,254.42,244.07,264.3,264.91,35.88000000000011,1048.86,1065.54,1084.74,1073.86,2.29,53.3,155.87,971.8,21.05,21.94,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.01,47.9485931,-97.1728058,3.1,108.4,-0.0,27.2,1.23,-0.3,0.0,42.99,267.5,28.1,28.1,44.0,18.3,-3.9,NaN,NaN,NaN,NaN
0.0,855.8,745.6,833.4,-0.3000000000000682,1.8,0.1,30.05,120.55,124.575,160.5,20.829999999999984,254.6,244.24,264.52,265.07,31.899999999999864,1052.63,1067.0,1084.53,1073.09,2.34,53.29,155.86,967.6,21.05,21.94,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.01,47.9485931,-97.1728058,3.1,108.4,0.02,27.2,1.26,-0.32,0.0,42.99,267.5,28.1,28.1,44.0,3.24,0.0,NaN,NaN,NaN,NaN
0.0,854.8,744.7,832.5,0.10000000000002274,1.8,0.1,30.05,120.55,124.575,160.5,20.849999999999994,254.8,244.4,264.72,265.25,28.50999999999999,1055.95,1067.35,1084.46,1072.35,2.33,53.32,155.84,967.3,21.05,21.91,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.01,47.9485931,-97.1728058,3.1,108.4,0.0,27.2,1.23,-0.31,0.0,42.96,267.5,28.1,28.1,44.0,-27.6,0.0,NaN,NaN,NaN,NaN
0.0,855.8,744.7,832.5,0.5,1.7,0.1,30.05,120.55,124.575,160.5,20.819999999999965,254.99,244.58,264.86,265.4,28.309999999999945,1056.76,1067.1,1085.07,1071.96,2.3,53.2,155.83,964.7,21.05,21.91,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,-0.02,27.2,1.23,-0.31,0.0,42.96,267.5,28.1,28.1,44.0,-2.08,0.0,NaN,NaN,NaN,NaN
0.0,855.8,744.5,832.3,0.5,1.8,0.1,30.05,120.55,124.575,160.5,20.779999999999973,255.18,244.8,265.03,265.58,27.899999999999864,1056.66,1066.04,1084.56,1072.85,2.32,53.32,155.81,968.0,21.08,21.91,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,-0.0,47.9485893,-97.1728058,3.1,108.4,0.01,27.2,1.26,-0.31,0.0,42.989999999999995,267.5,28.1,28.1,44.0,5.54,0.0,NaN,NaN,NaN,NaN
0.0,854.8,744.4,832.2,-1.0,1.8,0.1,30.05,120.55,124.575,160.5,20.819999999999993,255.38,244.95,265.23,265.77,28.779999999999973,1054.64,1066.3,1083.42,1074.24,2.31,53.32,155.79,967.3,21.1,21.91,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,-0.0,47.9485893,-97.1728058,3.1,108.4,-0.0,27.2,1.24,-0.29,0.0,43.010000000000005,267.5,28.1,28.1,44.0,-12.29,0.0,NaN,NaN,NaN,NaN
0.0,855.8,744.4,832.2,-1.7999999999999545,1.7,0.1,30.05,120.55,124.575,160.5,20.78000000000003,255.55,245.13,265.44,265.91,31.089999999999918,1053.39,1067.42,1084.48,1075.17,2.35,53.14,155.78,961.2,21.1,21.91,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,0.0,27.2,1.24,-0.31,0.0,43.010000000000005,267.5,28.1,28.1,44.0,-8.81,0.0,NaN,NaN,NaN,NaN
0.0,855.8,744.7,832.5,-1.1000000000000227,1.6,0.1,30.05,120.55,124.575,160.5,20.779999999999973,255.68,245.3,265.6,266.08,32.42000000000007,1051.99,1068.74,1084.41,1076.28,2.34,53.32,155.76,968.0,21.13,21.91,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,-0.0,47.9485893,-97.1728058,3.1,108.4,0.0,27.2,1.29,-0.33,0.0,43.04,267.5,28.1,28.1,44.0,-0.42,0.0,NaN,NaN,NaN,NaN
0.0,855.8,745.6,833.4,0.0,1.6,0.1,30.05,120.55,124.575,160.5,20.740000000000038,255.85,245.48,265.79,266.22,34.819999999999936,1050.48,1066.44,1085.3,1077.67,2.36,53.21,155.74,963.4,21.13,21.91,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,-0.01,27.2,1.29,-0.31,0.0,43.04,267.5,28.1,28.1,44.0,-0.01,0.0,NaN,NaN,NaN,NaN
0.0,855.8,745.1,832.9,-0.6000000000000227,1.6,0.1,30.05,120.55,124.575,160.5,20.769999999999982,256.01,245.63,265.96,266.4,34.75999999999999,1050.54,1065.12,1085.3,1078.25,2.29,53.27,155.72,960.2,21.13,21.91,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.01,47.9485893,-97.1727982,3.1,108.4,0.02,27.2,1.31,-0.33,0.0,43.04,267.5,28.1,28.1,44.0,-0.0,0.0,NaN,NaN,NaN,NaN
0.0,855.8,745.1,832.9,-0.6000000000000227,1.6,0.1,30.05,120.55,124.575,160.5,20.730000000000018,256.32,245.95,266.23,266.68,34.549999999999955,1049.26,1066.24,1083.81,1077.01,2.28,53.31,155.7,962.7,21.13,21.91,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.0,47.9485893,-97.1727982,3.1,108.4,-0.0,27.2,1.32,-0.33,0.0,43.04,267.5,28.1,28.1,44.0,0.13,0.0,NaN,NaN,NaN,NaN
0.0,855.8,745.1,832.9,-0.5,1.6,0.1,30.05,120.55,124.575,160.5,20.720000000000027,256.5,246.14,266.44,266.86,34.299999999999955,1048.69,1067.03,1082.99,1076.18,2.33,53.49,155.69,973.0,21.13,21.91,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.01,47.9485893,-97.1727982,3.1,108.4,-0.01,27.2,1.32,-0.31,0.0,43.04,267.5,28.1,28.1,44.0,13.41,3.9,NaN,NaN,NaN,NaN
0.0,855.8,745.0,832.8,0.2999999999999545,1.6,0.1,30.05,120.55,124.575,160.5,20.74000000000001,256.57,246.18,266.51,266.92,35.059999999999945,1047.8,1066.74,1082.86,1075.98,2.32,53.39,155.67,968.0,21.13,21.91,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.01,47.9485893,-97.1727982,3.1,108.4,0.01,27.2,1.33,-0.31,0.0,43.04,267.5,28.1,28.1,44.0,-3.69,0.0,NaN,NaN,NaN,NaN
0.0,854.8,745.3,833.1,0.6000000000000227,1.5,0.1,30.05,120.55,124.575,160.5,20.710000000000008,256.84,246.47,266.72,267.18,35.48000000000002,1047.68,1067.3,1083.16,1077.16,2.33,53.22,155.66,967.4,21.13,21.91,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,-0.0,27.2,1.32,-0.32,0.0,43.04,267.5,28.1,28.1,44.0,-15.37,0.0,NaN,NaN,NaN,NaN
0.0,854.8,744.3,832.1,-0.1999999999999318,1.5,0.1,30.05,120.55,124.575,160.5,20.72,257.01,246.66,266.96,267.38,33.76999999999998,1047.76,1068.23,1081.53,1077.7,2.35,53.16,155.64,960.1,21.13,21.91,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.01,47.9485893,-97.1728058,3.1,108.4,-0.0,27.2,1.35,-0.32,0.0,43.04,267.5,28.1,28.1,44.0,-15.98,0.0,NaN,NaN,NaN,NaN
0.0,854.8,745.1,832.9,0.6999999999999318,1.5,0.1,30.05,120.55,124.575,160.5,20.69999999999999,257.17,246.82,267.12,267.52,31.919999999999845,1048.13,1068.5,1080.05,1078.1,2.31,53.34,155.66,961.0,21.13,21.89,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,0.01,27.2,1.35,-0.31,0.0,43.019999999999996,267.5,28.0,28.0,44.0,-9.1,0.0,NaN,NaN,NaN,NaN
0.0,855.8,745.1,832.9,0.6999999999999318,1.4,0.1,30.05,120.55,124.575,160.5,20.70999999999998,257.33,246.99,267.29,267.7,31.389999999999873,1047.88,1067.67,1079.27,1078.85,2.26,53.28,155.68,958.7,21.13,21.89,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,-0.0,27.2,1.35,-0.34,0.0,43.019999999999996,267.5,28.0,28.0,44.0,1.48,0.0,NaN,NaN,NaN,NaN
0.0,837.4,745.1,832.9,0.39999999999997726,1.5,0.1,30.03,120.55,124.575,160.5,20.659999999999968,257.45,247.18,267.46,267.84,33.819999999999936,1045.53,1067.78,1078.72,1079.35,2.31,53.16,155.69,955.3,21.13,21.89,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,0.02,47.9485893,-97.1728058,3.1,108.4,-0.01,27.2,1.37,-0.32,0.0,43.019999999999996,267.5,28.0,28.0,44.0,12.66,0.0,NaN,NaN,NaN,NaN
0.0,837.4,745.1,832.9,-0.5,1.4,0.1,30.03,120.55,124.575,160.5,20.630000000000024,257.62,247.35,267.64,267.98,32.320000000000164,1047.6,1067.47,1077.94,1079.92,2.38,53.22,155.69,961.9,21.13,21.89,0.0,3704.0,NaN,357.2,41.0,33.0,0.0,0.02,47.9485893,-97.1728058,3.1,108.4,0.01,27.2,1.42,-0.34,0.0,43.019999999999996,267.5,28.0,28.0,44.0,10.42,0.0,NaN,NaN,NaN,NaN
0.0,837.4,745.6,833.4,0.5,1.5,0.1,30.03,120.55,124.575,160.5,20.610000000000014,257.12,246.81,267.09,267.42,29.840000000000146,1048.32,1066.0,1077.22,1078.16,2.32,53.19,155.68,957.2,21.13,21.86,0.0,3704.0,NaN,357.2,40.0,32.0,0.0,0.0,47.9485893,-97.1728058,3.1,108.4,-0.01,27.2,1.38,-0.32,0.0,42.989999999999995,267.5,28.0,28.0,44.0,1.63,0.0,NaN,NaN,NaN,NaN
0.0,837.4,746.9,834.7,1.8000000000000682,1.4,0.1,30.03,120.55,124.575,160.5,20.609999999999985,257.8,247.52,267.88,268.13,28.059999999999945,1048.75,1066.53,1076.81,1076.34,2.3,53.26,155.67,959.3,21.13,21.86,0.0,3704.0,NaN,357.2,40.5,32.0,0.0,-0.0,47.9485893,-97.1728058,3.1,108.4,0.02,27.2,1.44,-0.32,0.0,42.989999999999995,267.5,28.0,28.0,44.0,0.11,0.0,NaN,NaN,NaN,NaN
