#AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,BaroA,COM1,COM2,CRS,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV1,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
#ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,gph,psi,deg F,rpm,gals,gals,kt,mt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,G,deg C,deg,deg,kt,gals,deg,volts,mt,fpm,fpm,deg,kt,deg,nm
2147.0,3002.6,2964.2,3052.9,-46.29999999999973,0.5,30.04,122.75,124.575,301.6,1374.21,1399.9,1396.81,1361.87,9.22,75.56,180.64,2452.6,17.68,12.59,102.75,3704.0,-0.542,289.4,12.0,10.0,115.52,0.06,47.623764,-96.4998779,2.6,114.3,0.07,17.0,4.11,12.59,122.0,30.27,284.9,28.0,16.0,-7.75,665.4,-60.4,18.53,123.5,72.7
2161.0,3015.6,2977.6,3066.3,-20.5,0.5,30.04,122.75,124.575,301.6,1374.78,1400.41,1395.08,1361.39,9.09,75.18,180.73,2408.9,17.64,12.41,101.24,3704.0,-0.534,290.8,12.0,10.0,114.19,-0.05,47.6239243,-96.5005341,2.6,114.3,-0.05,17.0,4.72,14.86,121.0,30.05,287.6,28.0,16.0,291.11,791.3,-59.8,18.63,123.5,72.7
2170.0,3033.6,2987.1,3075.8,1.400000000000091,0.4,30.04,122.75,124.575,301.6,1371.16,1399.01,1392.15,1359.07,9.01,74.95,180.71,2401.6,18.33,12.66,99.7,3704.0,-0.539,295.2,12.0,10.0,112.87,0.09,47.6240997,-96.5011597,2.6,114.3,0.02,17.0,2.86,18.05,119.0,30.99,290.3,28.0,16.0,655.15,610.2,-59.0,18.72,123.5,72.7
2179.0,3041.6,2993.1,3081.8,20.300000000000182,0.4,30.04,122.75,124.575,301.6,1368.42,1395.98,1390.03,1357.41,8.93,74.81,180.63,2387.4,17.55,11.86,98.34,3704.0,-0.557,298.1,12.0,10.0,112.25,0.01,47.6243057,-96.5017624,2.6,114.3,0.0,17.2,2.12,21.64,119.0,29.41,294.0,28.0,16.0,697.61,378.0,-58.2,18.81,123.5,72.7
2183.0,3043.6,2996.7,3085.3,36.5,0.4,30.04,122.75,124.575,301.6,1366.24,1393.31,1388.32,1356.1,8.81,74.61,180.57,2376.9,17.76,12.93,97.43,3704.0,-0.544,302.4,12.0,10.0,111.47,0.07,47.6245346,-96.502327,2.6,114.3,-0.01,17.2,0.83,16.91,118.0,30.69,298.2,28.0,16.0,518.25,177.2,-57.3,18.9,123.5,72.8
2184.0,3044.6,2998.3,3086.9,47.70000000000027,0.4,30.04,122.75,124.575,301.6,1366.04,1391.21,1385.76,1355.41,8.73,74.24,180.54,2366.4,17.62,12.64,96.94,3704.0,-0.518,305.7,12.0,10.0,110.5,0.05,47.6247902,-96.5028763,2.6,114.3,0.05,17.2,0.64,13.05,117.0,30.26,302.1,28.0,16.0,326.12,86.6,-56.4,18.99,123.5,72.8
2185.0,3043.6,2998.5,3087.1,54.90000000000009,0.5,30.04,122.75,124.575,301.6,1364.05,1389.79,1384.94,1354.6,8.75,74.36,180.48,2364.5,17.72,12.82,96.65,3704.0,-0.531,307.8,12.0,10.0,109.55,0.06,47.6250648,-96.5034027,2.6,114.3,0.1,17.2,0.44,7.14,116.0,30.54,305.2,28.0,16.0,161.53,15.7,-55.4,19.06,123.5,72.8
2185.0,3038.6,2999.0,3087.7,58.29999999999973,0.5,30.04,122.75,124.575,301.6,1362.22,1387.98,1383.99,1353.29,8.73,74.37,180.5,2361.7,17.71,12.87,96.47,3704.0,-0.553,308.2,12.0,10.0,108.88,0.04,47.625351,-96.5039139,2.6,114.3,0.02,17.2,0.54,6.25,115.0,30.58,307.2,28.0,16.0,-14.41,23.6,-54.4,19.12,123.5,72.9
2186.0,3040.6,2999.3,3088.0,55.59999999999991,0.5,30.04,122.75,124.575,301.6,1361.4,1386.1,1383.22,1352.02,8.74,74.31,180.5,2362.6,17.83,12.97,96.38,3704.0,-0.59,309.4,12.0,10.0,108.08,0.04,47.6256447,-96.5044022,2.6,114.3,-0.21,17.2,0.34,4.17,114.0,30.799999999999997,308.7,28.0,16.0,-68.25,11.8,-53.4,19.16,123.5,72.9
2181.0,3039.6,2997.5,3086.1,44.79999999999973,0.5,30.04,122.75,124.575,301.6,1360.58,1384.95,1382.49,1351.75,8.72,73.99,180.49,2355.3,17.83,12.46,96.26,3704.0,-0.605,312.0,12.0,10.0,107.72,0.11,47.625946,-96.5048828,2.6,114.3,-0.03,17.2,0.25,4.36,114.0,30.29,310.1,28.0,16.0,-22.32,-86.6,-52.4,19.19,123.5,72.9
2180.0,3036.6,2993.7,3082.4,29.5,0.5,30.04,122.75,124.575,301.6,1361.56,1384.58,1382.02,1351.16,8.74,74.05,180.56,2354.5,17.6,13.31,96.18,3704.0,-0.595,310.8,12.5,10.0,107.28,-0.01,47.6262627,-96.5053558,2.6,114.3,-0.11,17.2,0.53,4.97,114.0,30.910000000000004,311.9,28.0,16.0,-92.44,-126.0,-51.5,19.2,123.5,72.9
2175.0,3032.6,2989.3,3078.0,11.699999999999818,0.4,30.04,122.75,124.575,301.6,1361.23,1383.72,1381.22,1350.61,8.68,73.94,180.61,2346.9,18.17,12.9,96.16,3704.0,-0.574,313.3,12.0,10.0,106.88,0.06,47.6265755,-96.5058136,2.6,114.3,-0.08,17.2,0.09,5.37,113.0,31.07,313.0,28.0,16.0,-150.55,-220.5,-50.6,19.19,123.5,73.0
2170.0,3027.6,2983.3,3072.0,-3.800000000000182,0.5,30.04,122.75,124.575,301.6,1360.35,1382.62,1380.61,1350.52,8.65,73.88,180.59,2339.6,17.89,12.96,96.3,3704.0,-0.564,314.9,12.0,10.0,106.42,0.03,47.6269035,-96.5062637,2.6,114.3,-0.14,17.5,-0.21,7.47,113.0,30.85,314.8,28.0,16.0,-228.27,-330.7,-49.9,19.17,123.5,73.0
2161.0,3019.6,2975.0,3063.7,-18.100000000000364,0.5,30.04,122.75,124.575,301.6,1361.46,1381.81,1381.57,1350.57,8.62,73.8,180.57,2341.7,17.78,12.99,96.49,3704.0,-0.575,316.6,12.0,10.0,105.84,0.08,47.6272392,-96.506691,2.6,114.3,-0.02,17.5,-0.18,6.46,112.0,30.770000000000003,316.6,28.0,16.0,-288.99,-464.6,-49.1,19.11,123.5,73.0
2153.0,3011.6,2966.4,3055.0,-30.300000000000182,0.5,30.04,122.75,124.575,301.6,1360.31,1381.89,1382.25,1349.14,8.62,73.88,180.56,2339.2,17.7,12.86,96.82,3704.0,-0.559,318.3,12.0,10.0,105.37,0.05,47.6275902,-96.5071106,2.6,114.3,0.13,17.5,-0.43,5.31,112.0,30.56,318.2,28.0,16.0,-403.63,-503.9,-48.4,19.03,123.5,73.0
2145.0,3004.6,2958.9,3047.6,-39.30000000000018,0.5,30.04,122.75,124.575,301.6,1358.81,1382.55,1381.77,1349.81,8.66,74.12,180.55,2352.5,17.86,13.02,97.27,3704.0,-0.545,320.2,12.0,10.0,105.38,0.08,47.6279488,-96.5075226,2.6,114.3,-0.01,17.5,-0.99,3.32,112.0,30.88,319.8,28.0,16.0,-454.38,-448.8,-47.7,18.93,123.5,73.1
2138.0,2996.6,2952.2,3040.9,-46.19999999999982,0.4,30.04,122.75,124.575,301.6,1357.78,1381.78,1380.88,1349.16,8.61,73.92,180.56,2345.6,17.8,12.82,97.74,3704.0,-0.548,319.7,12.5,10.0,105.89,0.03,47.6283112,-96.5079193,2.6,114.3,0.12,17.5,-0.58,5.49,112.0,30.62,321.3,28.0,16.0,-433.96,-468.5,-47.1,18.8,123.5,73.1
2131.0,2989.6,2945.1,3033.8,-53.899999999999636,0.3,30.04,122.75,124.575,301.6,1358.65,1380.99,1380.14,1348.32,8.62,73.95,180.55,2336.6,18.18,13.27,98.32,3704.0,-0.551,319.4,12.0,10.0,105.82,-0.05,47.628685,-96.5083008,2.6,114.3,-0.12,17.5,-1.26,2.1,112.0,31.45,322.3,28.0,16.0,-468.82,-452.8,-46.4,18.66,123.6,73.1
2126.0,2981.6,2935.5,3024.2,-63.80000000000018,0.4,30.04,122.75,124.575,301.6,1359.05,1381.69,1379.98,1348.15,8.61,73.91,180.55,2335.4,18.98,12.72,98.98,3704.0,-0.568,324.3,12.0,10.0,105.29,0.15,47.6290665,-96.5086746,2.6,114.3,-0.01,17.5,-1.64,4.99,111.0,31.700000000000003,322.9,28.0,16.0,-434.73,-559.1,-45.9,18.5,123.6,73.1
2115.0,2971.6,2925.3,3013.9,-72.19999999999982,0.4,30.04,122.75,124.575,301.6,1360.08,1382.06,1381.23,1348.48,8.81,74.31,180.56,2372.9,17.9,12.61,99.7,3704.0,-0.581,322.6,12.0,10.0,104.86,-0.06,47.6294518,-96.5090485,2.6,114.3,-0.06,17.5,-1.31,7.82,111.0,30.509999999999998,324.9,28.0,16.0,-514.34,-606.3,-45.4,18.3,123.6,73.2
2105.0,2966.6,2915.1,3003.8,-78.59999999999991,0.5,30.04,122.75,124.575,301.6,1364.11,1386.26,1384.56,1350.48,8.98,75.04,180.58,2413.8,18.8,13.02,100.46,3704.0,-0.591,325.4,12.0,10.0,105.5,0.11,47.6298523,-96.5093994,2.6,114.3,0.06,17.5,-1.36,7.08,112.0,31.82,326.3,28.0,16.0,-454.4,-614.2,-45.0,18.08,123.6,73.2
2097.0,2954.6,2906.7,2995.4,-82.59999999999991,0.7,30.04,122.75,124.575,301.6,1368.43,1391.79,1388.27,1351.62,9.11,75.3,180.61,2419.3,18.16,12.57,101.33,3704.0,-0.588,326.6,12.0,10.0,106.84,0.02,47.6302643,-96.5097504,2.6,114.3,-0.1,17.5,-1.35,10.45,113.0,30.73,328.4,28.0,16.0,-543.7,-539.4,-44.5,17.85,123.6,73.2
2087.0,2948.6,2896.8,2985.4,-86.59999999999991,0.5,30.04,122.75,124.575,301.6,1372.34,1397.54,1392.17,1353.31,9.25,75.29,180.59,2424.7,18.32,12.89,102.17,3704.0,-0.584,328.7,12.5,10.0,107.97,0.04,47.6306839,-96.5100632,2.6,114.3,0.23,17.5,-0.42,12.08,114.0,31.21,330.8,28.0,16.0,-499.42,-511.8,-44.1,17.62,123.6,73.2
2082.0,2940.6,2891.7,2980.4,-83.29999999999973,0.5,30.04,122.75,124.575,301.6,1373.31,1400.45,1394.24,1355.07,9.3,75.37,180.5,2431.9,18.45,12.73,103.0,3704.0,-0.581,331.4,12.0,10.0,108.88,0.06,47.6311226,-96.5103455,2.6,114.3,-0.15,17.5,-0.74,10.1,115.0,31.18,333.4,28.0,16.0,-519.76,-322.8,-43.8,17.39,123.6,73.3
2077.0,2938.6,2887.3,2975.9,-79.09999999999991,0.5,30.04,122.75,124.575,301.6,1373.91,1402.63,1396.17,1357.73,9.33,75.62,180.45,2443.1,17.92,12.56,103.57,3704.0,-0.575,332.9,12.0,10.0,109.91,0.02,47.6315689,-96.5106049,2.6,114.3,0.15,17.5,0.78,9.26,116.0,30.480000000000004,336.1,28.0,16.0,-344.88,-271.7,-43.4,17.16,123.6,73.3
2076.0,2932.6,2886.3,2974.9,-72.69999999999982,0.5,30.04,122.75,124.575,301.6,1376.02,1404.97,1397.33,1359.53,9.36,75.36,180.35,2435.5,18.37,12.98,103.92,3704.0,-0.571,334.9,12.0,10.0,110.65,0.06,47.632019,-96.5108414,2.6,114.3,0.23,17.5,0.99,7.43,117.0,31.35,338.2,28.0,16.0,-343.5,-90.6,-43.1,16.93,123.6,73.3
2079.0,2932.6,2888.6,2977.3,-63.59999999999991,0.5,30.04,122.75,124.575,301.6,1378.0,1406.09,1398.77,1361.06,9.34,75.38,180.22,2429.7,18.12,12.52,104.09,3704.0,-0.572,336.2,12.5,10.0,110.75,0.03,47.6324844,-96.5110474,2.6,114.3,0.22,17.5,1.15,7.48,117.0,30.64,340.3,28.0,16.0,-257.33,110.2,-42.9,16.72,123.6,73.3
2085.0,2936.6,2894.3,2983.0,-50.80000000000018,0.5,30.04,122.75,124.575,301.6,1378.09,1405.09,1398.36,1361.84,9.26,75.33,180.21,2415.1,18.66,12.84,104.31,3704.0,-0.571,338.7,12.5,10.0,110.62,0.03,47.6329498,-96.5112381,2.6,114.3,0.01,17.5,0.87,8.69,117.0,31.5,342.1,28.0,16.0,-91.24,322.8,-42.7,16.52,123.7,73.4
2093.0,2940.6,2902.6,2991.3,-32.899999999999636,0.5,30.04,122.75,124.575,301.6,1376.92,1404.68,1397.57,1360.32,9.21,75.33,180.22,2401.8,18.44,12.58,104.52,3704.0,-0.566,341.8,12.5,10.0,110.16,0.05,47.633419,-96.5113983,2.6,114.3,0.01,17.5,0.74,11.34,116.0,31.020000000000003,344.3,28.0,16.0,82.52,401.6,-42.6,16.31,123.7,73.4
2100.0,2947.6,2909.7,2998.3,-15.599999999999909,0.5,30.04,122.75,124.575,301.6,1375.08,1403.8,1396.34,1357.29,9.16,74.77,180.25,2391.5,18.05,12.57,104.79,3704.0,-0.555,342.9,12.0,10.0,109.24,0.06,47.6338959,-96.511528,2.6,114.3,-0.23,17.5,1.01,11.6,115.0,30.62,346.7,28.0,16.0,211.22,413.4,-42.5,16.1,123.7,73.4
2106.0,2955.6,2915.3,3004.0,0.1999999999998181,0.3,30.04,122.75,124.575,301.6,1373.69,1403.92,1395.92,1355.54,9.16,74.94,180.28,2395.0,17.97,12.98,105.08,3704.0,-0.55,344.4,12.0,10.0,108.26,-0.02,47.6343803,-96.5116425,2.6,114.3,0.0,17.5,1.22,10.88,114.0,30.95,349.2,28.0,16.0,333.09,346.5,-42.5,15.87,123.7,73.4
2111.0,2964.6,2921.2,3009.8,14.400000000000091,0.4,30.04,122.75,124.575,301.6,1372.63,1402.21,1395.76,1354.56,9.14,74.89,180.29,2402.9,18.44,12.68,105.28,3704.0,-0.566,348.7,12.5,10.0,107.92,0.12,47.6348686,-96.5117111,2.6,114.3,0.11,17.5,1.1,7.11,114.0,31.12,351.2,28.0,16.0,440.44,346.5,-42.5,15.63,123.7,73.5
2119.0,2968.6,2928.8,3017.4,32.0,0.4,30.04,122.75,124.575,301.6,1372.12,1401.17,1395.46,1354.07,9.12,74.95,180.33,2407.3,17.88,12.64,105.4,3704.0,-0.609,348.4,12.5,10.0,108.52,0.01,47.6353531,-96.5117645,2.6,114.3,-0.03,17.5,1.01,4.13,115.0,30.52,353.4,28.0,16.0,369.17,437.0,-42.5,15.4,123.7,73.5
2126.0,2977.6,2935.8,3024.5,44.09999999999991,0.5,30.04,122.75,124.575,301.6,1371.17,1400.83,1394.4,1354.01,9.09,75.1,180.31,2401.7,17.99,12.95,105.38,3704.0,-0.61,349.9,12.5,10.0,109.2,0.08,47.6358376,-96.5118027,2.6,114.3,-0.03,17.5,0.82,2.35,116.0,30.939999999999998,354.5,28.0,16.0,419.67,405.5,-42.5,15.17,123.8,73.5
2128.0,2981.6,2938.3,3026.9,51.0,0.6,30.04,122.75,124.575,301.6,1370.66,1401.19,1394.14,1353.74,9.09,74.48,180.28,2390.4,17.62,12.6,105.45,3704.0,-0.617,350.6,12.5,10.0,109.21,0.04,47.6363258,-96.5118332,2.6,114.3,-0.22,17.5,-0.74,3.37,116.0,30.22,355.4,28.0,16.0,377.97,263.8,-42.6,14.96,123.8,73.5
2128.0,2985.6,2938.0,3026.7,51.79999999999973,0.5,30.04,122.75,124.575,301.6,1372.09,1400.37,1393.65,1352.87,9.07,74.55,180.19,2393.1,17.63,12.93,105.8,3704.0,-0.631,350.2,12.0,10.0,108.69,0.02,47.6368141,-96.5118408,2.6,114.3,-0.13,17.5,-1.72,3.9,115.0,30.56,356.4,28.0,16.0,339.26,27.6,-42.7,14.76,123.8,73.5
2126.0,2984.6,2935.5,3024.2,46.899999999999636,0.5,30.04,122.75,124.575,301.6,1371.86,1399.88,1394.96,1353.98,9.06,74.41,180.14,2397.2,17.97,12.78,106.54,3704.0,-0.623,351.3,12.5,10.0,108.36,0.03,47.63731,-96.5118408,2.6,114.3,-0.05,17.5,-2.09,5.59,115.0,30.75,357.4,28.0,16.0,181.49,-118.1,-42.9,14.58,123.8,73.5
2122.0,2982.6,2931.3,3020.0,37.0,0.5,30.04,122.75,124.575,301.6,1370.73,1399.6,1395.42,1356.01,9.07,74.44,180.14,2403.6,17.92,12.64,107.44,3704.0,-0.607,354.3,12.5,10.0,108.63,0.06,47.6378021,-96.5118332,2.6,114.3,0.03,17.5,-2.12,6.13,115.0,30.560000000000002,358.6,28.0,16.0,72.7,-228.3,-43.2,14.41,123.8,73.6
2118.0,2978.6,2927.5,3016.2,24.899999999999636,0.3,30.04,122.75,124.575,301.6,1369.47,1400.18,1396.66,1356.43,9.05,74.82,180.12,2407.8,17.78,12.64,108.52,3704.0,-0.612,355.7,12.5,10.0,109.07,0.06,47.6383057,-96.5117874,2.6,114.3,-0.12,17.5,-2.31,4.45,115.0,30.42,0.1,28.0,16.0,-99.12,-224.4,-43.5,14.25,123.8,73.6
2111.0,2973.6,2920.9,3009.5,11.199999999999818,0.5,30.04,122.75,124.575,301.6,1370.74,1400.66,1396.85,1356.98,9.04,74.87,180.08,2407.8,17.59,12.67,109.36,3704.0,-0.62,355.7,12.5,10.0,109.56,0.01,47.638813,-96.5117416,2.6,114.3,0.01,17.5,-0.99,3.01,116.0,30.259999999999998,1.4,28.0,16.0,-137.0,-354.3,-43.9,14.09,123.9,73.6
2107.0,2969.6,2916.7,3005.4,1.400000000000091,0.5,30.04,122.75,124.575,301.6,1372.48,1401.87,1395.74,1356.62,9.07,74.84,180.02,2412.6,17.92,12.87,109.96,3704.0,-0.623,357.7,12.5,10.0,109.95,0.11,47.6393204,-96.5116806,2.6,114.3,0.05,17.5,-0.14,1.65,116.0,30.79,1.9,28.0,16.0,-227.33,-334.6,-44.2,13.93,123.9,73.6
2102.0,2962.6,2911.3,3000.0,-9.800000000000182,0.4,30.04,122.75,124.575,301.6,1373.26,1402.55,1394.88,1357.43,9.09,75.1,179.97,2416.5,17.67,12.43,110.2,3704.0,-0.63,357.6,12.5,10.0,110.55,0.03,47.6398201,-96.5116196,2.6,114.3,-0.01,17.5,0.35,1.34,117.0,30.1,2.7,28.0,16.0,-310.83,-330.7,-44.6,13.78,123.9,73.6
2098.0,2956.6,2907.6,2996.3,-21.09999999999991,0.5,30.04,122.75,124.575,301.6,1373.71,1402.31,1396.05,1357.98,9.1,75.01,179.97,2422.1,17.79,12.83,110.24,3704.0,-0.635,357.5,12.5,10.0,110.99,0.05,47.6403236,-96.5115356,2.6,114.3,0.03,17.5,0.92,0.3,117.0,30.619999999999997,3.6,28.0,16.0,-345.28,-240.2,-44.9,13.63,123.9,73.6
2096.0,2951.6,2905.7,2994.4,-30.09999999999991,0.4,30.04,122.75,124.575,301.6,1374.36,1403.0,1396.48,1358.51,9.06,75.08,180.0,2420.6,17.85,12.8,110.1,3704.0,-0.643,358.5,12.5,10.0,111.11,0.05,47.640831,-96.5114441,2.6,114.3,0.03,17.5,1.34,0.2,118.0,30.650000000000002,4.0,28.0,16.0,-347.52,-137.8,-45.3,13.5,123.9,73.7
2096.0,2950.6,2906.0,2994.7,-32.20000000000027,0.5,30.04,122.75,124.575,301.6,1375.59,1402.13,1396.55,1359.52,9.12,75.21,179.98,2416.4,17.79,12.58,109.81,3704.0,-0.643,359.6,12.5,10.0,110.94,0.05,47.6413307,-96.5113525,2.6,114.3,0.05,17.5,1.78,1.6,117.0,30.369999999999997,4.6,28.0,16.0,-280.7,-15.7,-45.8,13.38,124.0,73.7
2098.0,2949.6,2908.0,2996.7,-30.0,0.4,30.04,122.75,124.575,301.6,1374.99,1401.72,1398.88,1358.61,9.12,75.28,179.95,2412.1,17.73,12.97,109.52,3704.0,-0.637,359.3,12.5,10.0,110.6,0.04,47.6418343,-96.5112457,2.6,114.3,-0.04,17.5,1.94,2.71,117.0,30.700000000000003,5.6,28.0,17.0,-190.67,90.6,-46.2,13.26,124.0,73.7
2099.0,2955.6,2909.0,2997.7,-26.5,0.5,30.04,122.75,124.575,301.6,1373.34,1400.89,1398.2,1358.65,8.95,74.5,179.96,2362.1,17.85,12.82,109.09,3704.0,-0.633,359.1,12.5,10.0,110.17,0.02,47.642334,-96.5111237,2.6,114.3,-0.05,17.5,2.45,1.85,117.0,30.67,6.4,28.0,16.0,-19.6,145.7,-46.7,13.17,124.0,73.7
2102.0,2956.6,2911.4,3000.1,-19.90000000000009,0.6,30.04,122.75,124.575,301.6,1367.89,1395.54,1393.74,1356.94,8.7,73.89,179.99,2337.4,17.9,12.67,108.49,3704.0,-0.641,359.8,12.5,10.0,109.63,0.02,47.6428223,-96.5110016,2.6,114.3,0.01,17.5,2.33,1.15,116.0,30.57,6.9,28.0,16.0,83.37,137.8,-47.2,13.1,124.0,73.7
2104.0,2958.6,2913.9,3002.6,-13.599999999999909,0.5,30.04,122.75,124.575,301.6,1364.82,1390.73,1388.3,1355.53,8.54,73.61,180.0,2330.0,18.13,12.48,107.79,3704.0,-0.652,0.7,12.5,10.0,109.05,0.05,47.6433182,-96.5108719,2.6,114.3,0.04,17.5,2.46,0.93,115.0,30.61,7.4,28.0,16.0,111.67,149.6,-47.8,13.05,124.1,73.7
2107.0,2954.6,2916.5,3005.1,-4.400000000000091,0.5,30.04,122.75,124.575,301.6,1360.37,1386.5,1383.38,1353.58,8.42,73.59,179.98,2317.5,17.97,12.3,107.16,3704.0,-0.66,359.8,12.5,10.0,108.15,-0.03,47.6438065,-96.5107422,2.6,114.3,0.01,17.8,2.86,0.22,114.0,30.27,7.9,28.0,16.0,1.1,161.4,-48.5,13.03,124.1,73.7
2110.0,2957.6,2920.1,3008.8,3.400000000000091,0.6,30.04,122.75,124.575,301.6,1358.25,1382.51,1380.42,1351.02,8.4,73.47,179.94,2316.7,18.36,12.62,106.41,3704.0,-0.666,0.7,12.5,10.0,107.01,0.05,47.6442871,-96.5106049,2.6,114.3,0.08,17.8,3.68,-0.97,113.0,30.979999999999997,8.0,28.0,16.0,29.04,212.6,-49.2,13.02,124.1,73.8
2116.0,2957.6,2925.8,3014.5,14.5,0.6,30.04,122.75,124.575,301.6,1356.56,1379.75,1375.83,1348.46,8.36,73.4,179.97,2309.0,18.19,12.27,105.43,3704.0,-0.666,0.7,12.5,10.0,106.18,-0.0,47.6447639,-96.5104752,2.6,114.3,0.05,17.8,4.28,-0.87,112.0,30.46,8.2,28.0,17.0,4.48,334.6,-49.9,13.03,124.1,73.8
2128.0,2963.6,2934.4,3023.1,26.799999999999727,0.5,30.04,122.75,124.575,301.6,1355.44,1377.42,1372.35,1347.75,8.32,73.23,179.98,2302.6,18.45,12.51,104.35,3704.0,-0.665,0.7,12.5,10.0,105.2,0.06,47.645237,-96.5103378,2.6,114.3,-0.02,17.8,4.63,-1.72,111.0,30.96,8.5,28.0,16.0,115.39,417.3,-50.7,13.06,124.1,73.8
2136.0,2967.6,2942.5,3031.2,36.79999999999973,0.5,30.04,122.75,124.575,301.6,1354.7,1375.02,1369.33,1346.63,8.29,73.06,180.0,2291.0,18.4,12.53,103.14,3704.0,-0.666,359.6,12.5,10.0,104.13,0.0,47.64571,-96.5102005,2.6,114.3,-0.03,17.8,4.61,-1.59,110.0,30.93,8.5,28.0,16.0,179.52,476.4,-51.5,13.11,124.2,73.8
2143.0,2977.6,2950.3,3039.0,44.30000000000018,0.4,30.04,122.75,124.575,301.6,1354.75,1373.43,1367.35,1344.36,8.28,73.1,180.01,2287.0,19.06,12.59,102.03,3704.0,-0.669,359.7,12.5,10.0,102.86,0.03,47.6461716,-96.5100708,2.6,114.3,-0.1,17.8,4.16,-1.74,109.0,31.65,8.5,28.0,16.0,305.33,464.6,-52.3,13.17,124.2,73.8
2149.0,2983.6,2955.8,3044.5,47.80000000000018,0.4,30.04,122.75,124.575,301.6,1354.89,1373.76,1368.53,1344.74,8.46,73.75,179.94,2325.1,18.81,12.41,101.16,3704.0,-0.67,0.1,12.5,10.0,101.88,0.01,47.6466293,-96.5099335,2.6,114.3,-0.04,17.8,3.31,-1.65,108.0,31.22,8.4,28.0,16.0,389.89,338.6,-53.2,13.26,124.2,73.8
2153.0,2988.6,2959.5,3048.2,50.5,0.5,30.04,122.75,124.575,301.6,1356.83,1376.92,1373.16,1346.89,8.64,73.61,179.97,2330.8,18.89,12.6,100.67,3704.0,-0.673,359.9,12.5,10.0,101.02,0.01,47.6470871,-96.5098114,2.6,114.3,-0.11,17.8,2.49,-1.6,107.0,31.490000000000002,8.4,28.0,16.0,356.74,236.2,-54.0,13.36,124.2,73.8
2153.0,2991.6,2959.6,3048.3,48.20000000000027,0.5,30.04,122.75,124.575,301.6,1358.66,1380.07,1375.21,1346.96,8.73,73.96,179.99,2329.4,19.15,12.64,100.46,3704.0,-0.673,359.9,12.5,10.0,100.53,0.01,47.6475449,-96.5096817,2.6,114.3,-0.04,17.8,1.93,-1.97,106.0,31.79,8.4,28.0,17.0,321.78,19.7,-54.8,13.47,124.2,73.8
2149.0,2989.6,2955.8,3044.5,41.90000000000009,0.5,30.04,122.75,124.575,301.6,1358.07,1381.0,1375.26,1347.48,8.76,73.81,180.03,2330.3,19.45,12.72,100.5,3704.0,-0.689,0.6,12.5,10.0,100.16,0.02,47.6480026,-96.5095596,2.6,114.3,-0.08,17.8,0.53,-2.14,106.0,32.17,8.2,28.0,16.0,155.54,-114.2,-55.6,13.59,124.3,73.8
2144.0,2986.6,2950.7,3039.4,34.30000000000018,0.5,30.04,122.75,124.575,301.6,1358.4,1381.07,1376.19,1347.82,8.81,73.89,180.05,2328.7,19.07,12.67,100.79,3704.0,-0.697,0.0,12.5,10.0,100.04,0.04,47.6484566,-96.5094223,2.6,114.3,-0.07,17.8,0.18,-2.54,106.0,31.740000000000002,8.0,28.0,16.0,14.82,-283.5,-56.4,13.71,124.3,73.9
2136.0,2978.6,2942.8,3031.5,22.699999999999818,0.5,30.04,122.75,124.575,301.6,1359.96,1382.63,1378.21,1348.2,8.84,73.87,180.03,2329.7,19.17,12.91,101.27,3704.0,-0.705,359.2,12.5,10.0,99.96,-0.01,47.6489182,-96.5093002,2.6,114.3,-0.03,17.8,0.2,0.26,106.0,32.08,7.9,28.0,16.0,-161.93,-444.9,-57.1,13.83,124.3,73.9
2128.0,2971.6,2935.2,3023.9,9.400000000000091,0.5,30.04,122.75,124.575,301.6,1359.32,1381.95,1379.12,1347.6,8.9,73.87,180.03,2335.6,19.69,12.74,101.84,3704.0,-0.722,0.6,12.5,10.0,99.98,0.03,47.6493797,-96.5091705,2.6,114.3,0.04,17.8,0.4,1.15,106.0,32.43,7.8,28.0,16.0,-296.28,-452.8,-57.8,13.95,124.3,73.9
2123.0,2963.6,2929.7,3018.4,-4.699999999999818,0.5,30.04,122.75,124.575,301.6,1357.75,1381.28,1377.8,1348.56,8.94,74.13,180.0,2338.7,19.58,12.68,102.56,3704.0,-0.706,1.5,12.5,10.0,100.28,0.03,47.6498451,-96.5090408,2.6,114.3,0.02,17.8,0.56,-0.1,106.0,32.26,8.2,28.0,16.0,-410.73,-342.5,-58.4,14.06,124.3,73.9
2119.0,2959.6,2925.4,3014.1,-17.09999999999991,0.5,30.04,122.75,124.575,301.6,1358.33,1381.68,1377.71,1348.46,8.92,74.09,179.99,2347.3,19.27,12.92,103.08,3704.0,-0.716,1.3,12.5,10.0,100.62,-0.01,47.6503143,-96.5089035,2.6,114.3,0.03,17.8,1.57,-0.25,107.0,32.19,8.5,28.0,17.0,-400.79,-240.2,-59.0,14.16,124.4,73.9
